D 20:42:20.2219282 GameState.DebugPrintPowerList() - Count=154
D 20:42:20.2289615 GameState.DebugPrintPower() - CREATE_GAME
D 20:42:20.2359740 GameState.DebugPrintPower() -     GameEntity EntityID=1
D 20:42:20.5919260 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:20.5989618 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:20.6059257 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:20.6129284 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=7 CardID=CS2_179
D 20:42:20.6209322 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:20.6269263 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:20.6339258 GameState.DebugPrintPower() -     tag=COST value=4
D 20:42:20.6389255 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 20:42:20.6449251 GameState.DebugPrintPower() -     tag=ATK value=3
D 20:42:20.6529220 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:20.6579241 GameState.DebugPrintPower() -     tag=ENTITY_ID value=7
D 20:42:20.6639233 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 20:42:20.6709295 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:20.6769282 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:20.6839304 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 20:42:20.6899242 GameState.DebugPrintPower() -     tag=479 value=3
D 20:42:20.6954553 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=8 CardID=EX1_399
D 20:42:20.7044586 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:20.7124793 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:20.7224539 GameState.DebugPrintPower() -     tag=COST value=5
D 20:42:20.7274560 GameState.DebugPrintPower() -     tag=TRIGGER_VISUAL value=1
D 20:42:20.7334553 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 20:42:20.7414641 GameState.DebugPrintPower() -     tag=ATK value=2
D 20:42:20.7484587 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:20.7584532 GameState.DebugPrintPower() -     tag=ENTITY_ID value=8
D 20:42:20.7634560 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:20.7694527 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:20.7774558 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 20:42:20.7844519 GameState.DebugPrintPower() -     tag=479 value=2
D 20:42:20.7914514 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=9 CardID=CS2_201
D 20:42:20.8014979 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:20.8084581 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:20.8144547 GameState.DebugPrintPower() -     tag=COST value=7
D 20:42:20.8214614 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 20:42:20.8274533 GameState.DebugPrintPower() -     tag=ATK value=9
D 20:42:20.8334577 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:20.8384544 GameState.DebugPrintPower() -     tag=ENTITY_ID value=9
D 20:42:20.8444557 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:20.8504528 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=7
D 20:42:20.8574729 GameState.DebugPrintPower() -     tag=479 value=9
D 20:42:20.8634731 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=10 CardID=CS2_172
D 20:42:20.8694549 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:20.8754535 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:20.8824556 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:20.8924580 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 20:42:20.8984529 GameState.DebugPrintPower() -     tag=ATK value=3
D 20:42:20.9044543 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:20.9094547 GameState.DebugPrintPower() -     tag=ENTITY_ID value=10
D 20:42:20.9164540 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:20.9224561 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:20.9284545 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:20.9384621 GameState.DebugPrintPower() -     tag=479 value=3
D 20:42:20.9434551 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=11 CardID=CS2_004
D 20:42:20.9494570 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:20.9584578 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:20.9644655 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:20.9704535 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:20.9764547 GameState.DebugPrintPower() -     tag=ENTITY_ID value=11
D 20:42:20.9844578 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:20.9931266 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.0001239 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:21.0091239 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=12 CardID=DS1_233
D 20:42:21.0141233 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.0211180 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:21.0271191 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:21.0331159 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.0391174 GameState.DebugPrintPower() -     tag=ENTITY_ID value=12
D 20:42:21.0471396 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.0551267 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.0611166 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:21.0671180 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=13 CardID=CS2_182
D 20:42:21.0721197 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.0781213 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.0841208 GameState.DebugPrintPower() -     tag=COST value=4
D 20:42:21.0891175 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 20:42:21.0947055 GameState.DebugPrintPower() -     tag=ATK value=4
D 20:42:21.1017097 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.1067108 GameState.DebugPrintPower() -     tag=ENTITY_ID value=13
D 20:42:21.1117102 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.1187223 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.1247079 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 20:42:21.1317117 GameState.DebugPrintPower() -     tag=479 value=4
D 20:42:21.1377049 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=14 CardID=CS2_172
D 20:42:21.1437070 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.1497044 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.1567189 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:21.1627080 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 20:42:21.1717184 GameState.DebugPrintPower() -     tag=ATK value=3
D 20:42:21.1777076 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.1837089 GameState.DebugPrintPower() -     tag=ENTITY_ID value=14
D 20:42:21.1907077 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.1962034 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.2011898 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:21.2061931 GameState.DebugPrintPower() -     tag=479 value=3
D 20:42:21.2131980 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=15 CardID=EX1_011
D 20:42:21.2191946 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.2241905 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.2291887 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:21.2361946 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 20:42:21.2411877 GameState.DebugPrintPower() -     tag=ATK value=2
D 20:42:21.2461908 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.2521952 GameState.DebugPrintPower() -     tag=ENTITY_ID value=15
D 20:42:21.2581906 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.2621950 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.2681924 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 20:42:21.2731914 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:21.2811882 GameState.DebugPrintPower() -     tag=479 value=2
D 20:42:21.2871931 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=16 CardID=EX1_019
D 20:42:21.2941878 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.3002024 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.3081898 GameState.DebugPrintPower() -     tag=COST value=3
D 20:42:21.3162045 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 20:42:21.3211913 GameState.DebugPrintPower() -     tag=ATK value=3
D 20:42:21.3281873 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.3331895 GameState.DebugPrintPower() -     tag=ENTITY_ID value=16
D 20:42:21.3401963 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.3451904 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.3521945 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 20:42:21.3571892 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 20:42:21.3621928 GameState.DebugPrintPower() -     tag=479 value=3
D 20:42:21.3671873 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=17 CardID=CS2_182
D 20:42:21.3721914 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.3771889 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.3831921 GameState.DebugPrintPower() -     tag=COST value=4
D 20:42:21.3902209 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 20:42:21.3961917 GameState.DebugPrintPower() -     tag=ATK value=4
D 20:42:21.4041898 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.4101910 GameState.DebugPrintPower() -     tag=ENTITY_ID value=17
D 20:42:21.4161934 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.4211914 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.4271937 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 20:42:21.4341904 GameState.DebugPrintPower() -     tag=479 value=4
D 20:42:21.4382294 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=18 CardID=EX1_399
D 20:42:21.4441867 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.4502110 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.4571924 GameState.DebugPrintPower() -     tag=COST value=5
D 20:42:21.4631903 GameState.DebugPrintPower() -     tag=TRIGGER_VISUAL value=1
D 20:42:21.4712126 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 20:42:21.4771904 GameState.DebugPrintPower() -     tag=ATK value=2
D 20:42:21.4822065 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.4891919 GameState.DebugPrintPower() -     tag=ENTITY_ID value=18
D 20:42:21.4941886 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.4991915 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.5051985 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 20:42:21.5111922 GameState.DebugPrintPower() -     tag=479 value=2
D 20:42:21.5171912 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=19 CardID=CS2_234
D 20:42:21.5231896 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.5282105 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:21.5361898 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:21.5412042 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.5461917 GameState.DebugPrintPower() -     tag=ENTITY_ID value=19
D 20:42:21.5541941 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.5591890 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:21.5641916 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=20 CardID=DS1_233
D 20:42:21.5701916 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.5752127 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:21.5802089 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:21.5872071 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.5922245 GameState.DebugPrintPower() -     tag=ENTITY_ID value=20
D 20:42:21.5972302 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:21.6062135 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.6112203 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:21.6172080 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=21 CardID=CS2_189
D 20:42:21.6232130 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.6292122 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.6362083 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:21.6422113 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 20:42:21.6482259 GameState.DebugPrintPower() -     tag=ATK value=1
D 20:42:21.6532082 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.6602697 GameState.DebugPrintPower() -     tag=ENTITY_ID value=21
D 20:42:21.6672617 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.6732066 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.6782205 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 20:42:21.6842424 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:21.6912599 GameState.DebugPrintPower() -     tag=479 value=1
D 20:42:21.6972222 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=22 CardID=EX1_011
D 20:42:21.7032454 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.7092489 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.7142093 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:21.7312398 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 20:42:21.7362603 GameState.DebugPrintPower() -     tag=ATK value=2
D 20:42:21.7402445 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.7442408 GameState.DebugPrintPower() -     tag=ENTITY_ID value=22
D 20:42:21.7492432 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.7562476 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.7602103 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 20:42:21.7672116 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:21.7722650 GameState.DebugPrintPower() -     tag=479 value=2
D 20:42:21.7772427 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=23 CardID=CS2_127
D 20:42:21.7852118 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.7902092 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.7962426 GameState.DebugPrintPower() -     tag=COST value=3
D 20:42:21.8022442 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 20:42:21.8082484 GameState.DebugPrintPower() -     tag=ATK value=1
D 20:42:21.8132451 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.8182377 GameState.DebugPrintPower() -     tag=ENTITY_ID value=23
D 20:42:21.8222083 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 20:42:21.8272420 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.8312421 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.8372622 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 20:42:21.8432176 GameState.DebugPrintPower() -     tag=479 value=1
D 20:42:21.8492070 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=24 CardID=CS2_234
D 20:42:21.8532432 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.8592084 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:21.8682140 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:21.8732410 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.8782429 GameState.DebugPrintPower() -     tag=ENTITY_ID value=24
D 20:42:21.8832450 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.8912289 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:21.8972196 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=25 CardID=CS2_127
D 20:42:21.9032869 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.9082850 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.9132995 GameState.DebugPrintPower() -     tag=COST value=3
D 20:42:21.9192857 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 20:42:21.9253000 GameState.DebugPrintPower() -     tag=ATK value=1
D 20:42:21.9292846 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:21.9372998 GameState.DebugPrintPower() -     tag=ENTITY_ID value=25
D 20:42:21.9432821 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 20:42:21.9472504 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:21.9522836 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:21.9672844 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 20:42:21.9722621 GameState.DebugPrintPower() -     tag=479 value=1
D 20:42:21.9772806 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=26 CardID=CS2_235
D 20:42:21.9832899 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:21.9892486 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:21.9952726 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:22.0032502 GameState.DebugPrintPower() -     tag=TRIGGER_VISUAL value=1
D 20:42:22.0092838 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 20:42:22.0142531 GameState.DebugPrintPower() -     tag=ATK value=1
D 20:42:22.0232984 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:22.0302488 GameState.DebugPrintPower() -     tag=ENTITY_ID value=26
D 20:42:22.0352533 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:22.0402519 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:22.0442968 GameState.DebugPrintPower() -     tag=479 value=1
D 20:42:22.0482517 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=27 CardID=CS2_121
D 20:42:22.0532523 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:22.0583108 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:22.0642535 GameState.DebugPrintPower() -     tag=COST value=2
D 20:42:22.0692502 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 20:42:22.0732530 GameState.DebugPrintPower() -     tag=ATK value=2
D 20:42:22.0782523 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:22.0862853 GameState.DebugPrintPower() -     tag=ENTITY_ID value=27
D 20:42:22.0902525 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 20:42:22.0952503 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:22.1002571 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:22.1062774 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 20:42:22.1102764 GameState.DebugPrintPower() -     tag=479 value=2
D 20:42:22.1152757 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=28 CardID=CS1_130
D 20:42:22.1202782 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:22.1262760 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 20:42:22.1302831 GameState.DebugPrintPower() -     tag=COST value=1
D 20:42:22.1362773 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:22.1432818 GameState.DebugPrintPower() -     tag=ENTITY_ID value=28
D 20:42:22.1492775 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 20:42:22.1542738 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 20:42:22.1602746 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 20:42:22.1692753 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=29 CardID=CS2_179
D 20:42:22.1742789 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 20:42:22.1822857 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 20:42:22.1902809 GameState.DebugPrintPower() -     tag=COST value=4
D 20:42:22.1982789 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 20:42:22.2052778 GameState.DebugPrintPower() -     tag=ATK value=3
D 20:42:22.2112751 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 20:42:22.2172941 GameState.DebugPrintPower() -     tag=ENTITY_ID value=29
D 20:42:22.2232766 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 20:42:22.2282780 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 20:42:22.2382854 GameState.DebugPrintPower() -     tag=RARITY value=FREE
