D 15:12:29.5855522 GameState.DebugPrintPowerList() - Count=149
D 15:12:29.6046599 GameState.DebugPrintPower() - CREATE_GAME
D 15:12:29.6169486 GameState.DebugPrintPower() -     GameEntity EntityID=1
D 15:12:30.8379437 GameState.DebugPrintPower() -     tag=ENTITY_ID value=10
D 15:12:30.8469395 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 15:12:30.8589851 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:30.8677168 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 15:12:30.8767195 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 15:12:30.8871957 GameState.DebugPrintPower() -     tag=479 value=2
D 15:12:30.8970990 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=11 CardID=CS2_124
D 15:12:30.9069941 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:30.9191345 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:30.9311364 GameState.DebugPrintPower() -     tag=COST value=3
D 15:12:30.9447250 GameState.DebugPrintPower() -     tag=HEALTH value=1
D 15:12:30.9547257 GameState.DebugPrintPower() -     tag=ATK value=3
D 15:12:30.9637307 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:30.9777269 GameState.DebugPrintPower() -     tag=ENTITY_ID value=11
D 15:12:30.9867630 GameState.DebugPrintPower() -     tag=CHARGE value=1
D 15:12:30.9987237 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 15:12:31.0067243 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.0205227 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 15:12:31.0295258 GameState.DebugPrintPower() -     tag=479 value=3
D 15:12:31.0385778 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=12 CardID=CS2_197
D 15:12:31.0481378 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.0566815 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.0666998 GameState.DebugPrintPower() -     tag=COST value=4
D 15:12:31.0756937 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 15:12:31.0881400 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:31.0985208 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.1081734 GameState.DebugPrintPower() -     tag=ENTITY_ID value=12
D 15:12:31.1177314 GameState.DebugPrintPower() -     tag=SPELLPOWER value=1
D 15:12:31.1277806 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.1407353 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.1501264 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 15:12:31.1606563 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:31.1706911 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=13 CardID=DS1_055
D 15:12:31.1806984 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.1917314 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.2007938 GameState.DebugPrintPower() -     tag=COST value=5
D 15:12:31.2097855 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 15:12:31.2195790 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:31.2297635 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.2418563 GameState.DebugPrintPower() -     tag=ENTITY_ID value=13
D 15:12:31.2537834 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.2637383 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.2735429 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 15:12:31.2827838 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 15:12:31.2919087 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:31.3016222 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=14 CardID=CS2_197
D 15:12:31.3109595 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.3206130 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.3308284 GameState.DebugPrintPower() -     tag=COST value=4
D 15:12:31.3414372 GameState.DebugPrintPower() -     tag=HEALTH value=4
D 15:12:31.3512792 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:31.3607120 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.3717628 GameState.DebugPrintPower() -     tag=ENTITY_ID value=14
D 15:12:31.3807827 GameState.DebugPrintPower() -     tag=SPELLPOWER value=1
D 15:12:31.3910435 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.3995399 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.4086959 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 15:12:31.4175615 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:31.4282505 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=15 CardID=CS2_061
D 15:12:31.4376121 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.4482311 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 15:12:31.4586707 GameState.DebugPrintPower() -     tag=COST value=3
D 15:12:31.4686707 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.4818665 GameState.DebugPrintPower() -     tag=ENTITY_ID value=15
D 15:12:31.4924700 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.5025210 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.5130760 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 15:12:31.5232496 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=16 CardID=CS2_182
D 15:12:31.5333709 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.5427036 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.5525703 GameState.DebugPrintPower() -     tag=COST value=4
D 15:12:31.5622608 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 15:12:31.5730458 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:31.5817647 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.5918454 GameState.DebugPrintPower() -     tag=ENTITY_ID value=16
D 15:12:31.6008081 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.6098461 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.6197180 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 15:12:31.6288321 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:31.6389930 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=17 CardID=CS2_186
D 15:12:31.6481139 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.6614854 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.6714951 GameState.DebugPrintPower() -     tag=COST value=7
D 15:12:31.6808233 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 15:12:31.6897497 GameState.DebugPrintPower() -     tag=ATK value=7
D 15:12:31.6984731 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.7084744 GameState.DebugPrintPower() -     tag=ENTITY_ID value=17
D 15:12:31.7176606 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.7296962 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.7384799 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=7
D 15:12:31.7477318 GameState.DebugPrintPower() -     tag=479 value=7
D 15:12:31.7565970 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=18 CardID=CS2_057
D 15:12:31.7674844 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.7776827 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 15:12:31.7864379 GameState.DebugPrintPower() -     tag=COST value=3
D 15:12:31.7954373 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.8044070 GameState.DebugPrintPower() -     tag=ENTITY_ID value=18
D 15:12:31.8136434 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.8230449 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.8337058 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 15:12:31.8426695 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=19 CardID=CS2_062
D 15:12:31.8517698 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.8617675 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 15:12:31.8707925 GameState.DebugPrintPower() -     tag=COST value=4
D 15:12:31.8807921 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.8907955 GameState.DebugPrintPower() -     tag=ENTITY_ID value=19
D 15:12:31.9001525 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:31.9098599 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:31.9185823 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 15:12:31.9285747 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=20 CardID=DS1_055
D 15:12:31.9378681 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:31.9484445 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:31.9594405 GameState.DebugPrintPower() -     tag=COST value=5
D 15:12:31.9709319 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 15:12:31.9813041 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:31.9907296 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:31.9994322 GameState.DebugPrintPower() -     tag=ENTITY_ID value=20
D 15:12:32.0098791 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.0185532 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.0282108 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 15:12:32.0373436 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=5
D 15:12:32.0472322 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:32.0565172 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=21 CardID=CS2_057
D 15:12:32.0651893 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.0757693 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 15:12:32.0847709 GameState.DebugPrintPower() -     tag=COST value=3
D 15:12:32.0941971 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.1033102 GameState.DebugPrintPower() -     tag=ENTITY_ID value=21
D 15:12:32.1125658 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.1216435 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.1346845 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 15:12:32.1468071 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=22 CardID=CS2_182
D 15:12:32.1568211 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.1668257 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.1761678 GameState.DebugPrintPower() -     tag=COST value=4
D 15:12:32.1861981 GameState.DebugPrintPower() -     tag=HEALTH value=5
D 15:12:32.1957959 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:32.2050008 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.2145003 GameState.DebugPrintPower() -     tag=ENTITY_ID value=22
D 15:12:32.2234781 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.2345107 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.2430859 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=4
D 15:12:32.2520857 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:32.2607081 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=23 CardID=CS2_186
D 15:12:32.2707657 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.2807668 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.2907652 GameState.DebugPrintPower() -     tag=COST value=7
D 15:12:32.3020195 GameState.DebugPrintPower() -     tag=HEALTH value=7
D 15:12:32.3125926 GameState.DebugPrintPower() -     tag=ATK value=7
D 15:12:32.3227244 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.3337295 GameState.DebugPrintPower() -     tag=ENTITY_ID value=23
D 15:12:32.3440053 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.3539999 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.3641008 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=7
D 15:12:32.3735528 GameState.DebugPrintPower() -     tag=479 value=7
D 15:12:32.3860212 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=24 CardID=EX1_306
D 15:12:32.3959700 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.4059306 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.4148192 GameState.DebugPrintPower() -     tag=COST value=2
D 15:12:32.4268186 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 15:12:32.4357809 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:32.4461845 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.4547107 GameState.DebugPrintPower() -     tag=ENTITY_ID value=24
D 15:12:32.4647539 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.4737499 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.4838102 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
D 15:12:32.4931223 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=2
D 15:12:32.5029990 GameState.DebugPrintPower() -     tag=479 value=4
D 15:12:32.5164630 GameState.DebugPrintPower() -     tag=890 value=1
D 15:12:32.5254130 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=25 CardID=CS2_061
D 15:12:32.5356329 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.5450017 GameState.DebugPrintPower() -     tag=CARDTYPE value=SPELL
D 15:12:32.5546165 GameState.DebugPrintPower() -     tag=COST value=3
D 15:12:32.5626572 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.5719222 GameState.DebugPrintPower() -     tag=ENTITY_ID value=25
D 15:12:32.5810990 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.5897208 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.5987581 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=3
D 15:12:32.6083699 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=26 CardID=CS2_065
D 15:12:32.6175181 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.6265387 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.6356801 GameState.DebugPrintPower() -     tag=COST value=1
D 15:12:32.6456505 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 15:12:32.6548201 GameState.DebugPrintPower() -     tag=ATK value=1
D 15:12:32.6647928 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.6738129 GameState.DebugPrintPower() -     tag=ENTITY_ID value=26
D 15:12:32.6833812 GameState.DebugPrintPower() -     tag=TAUNT value=1
D 15:12:32.6925523 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.7014470 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.7515811 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=1
D 15:12:32.7616165 GameState.DebugPrintPower() -     tag=479 value=1
D 15:12:32.7711874 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=27 CardID=CS2_213
D 15:12:32.7804895 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.7895609 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.7987933 GameState.DebugPrintPower() -     tag=COST value=6
D 15:12:32.8092728 GameState.DebugPrintPower() -     tag=HEALTH value=2
D 15:12:32.8185937 GameState.DebugPrintPower() -     tag=ATK value=5
D 15:12:32.8277369 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.8367364 GameState.DebugPrintPower() -     tag=ENTITY_ID value=27
D 15:12:32.8467379 GameState.DebugPrintPower() -     tag=CHARGE value=1
D 15:12:32.8557911 GameState.DebugPrintPower() -     tag=FACTION value=HORDE
D 15:12:32.8648629 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.8734294 GameState.DebugPrintPower() -     tag=TAG_LAST_KNOWN_COST_IN_HAND value=6
D 15:12:32.8854281 GameState.DebugPrintPower() -     tag=479 value=5
D 15:12:32.8939219 GameState.DebugPrintPower() - FULL_ENTITY - Creating ID=28 CardID=EX1_306
D 15:12:32.9053431 GameState.DebugPrintPower() -     tag=CONTROLLER value=1
D 15:12:32.9172153 GameState.DebugPrintPower() -     tag=CARDTYPE value=MINION
D 15:12:32.9268585 GameState.DebugPrintPower() -     tag=COST value=2
D 15:12:32.9364981 GameState.DebugPrintPower() -     tag=HEALTH value=3
D 15:12:32.9465154 GameState.DebugPrintPower() -     tag=ATK value=4
D 15:12:32.9566289 GameState.DebugPrintPower() -     tag=ZONE value=SETASIDE
D 15:12:32.9665882 GameState.DebugPrintPower() -     tag=ENTITY_ID value=28
D 15:12:32.9756355 GameState.DebugPrintPower() -     tag=FACTION value=NEUTRAL
D 15:12:32.9856641 GameState.DebugPrintPower() -     tag=RARITY value=FREE
D 15:12:32.9955023 GameState.DebugPrintPower() -     tag=BATTLECRY value=1
